Disease1,Disease2,HPO-SIM
147530,601608,0.3671755710900532
147530,110100,0.3238435052185769
147530,194070,0.4524553795197189
147530,601626,0.4376949039262387
147530,187950,0.2737195502081191
147530,138800,0.3315461337258297
147530,140850,0.2488051695571145
147530,601665,0.3560549752358572
147530,259660,0.341059278835235
147530,312910,0.306876675724296
147530,601682,0.4100981639287623
147530,179800,0.3317526230849219
147530,134750,0.2934460322279975
147530,607850,0.269506233375827
147530,157300,0.4126113479015015
147530,179830,0.2707840360224505
147530,263800,0.4146419719446352
147530,188030,0.2957996488076947
147530,188050,0.24180045162378516
147530,304790,0.14939321795750266
147530,194200,0.35888391003022896
147530,208550,0.24454516006421698
147530,218800,0.3783356655860711
147530,231090,0.27849714675905146
147530,278200,0.22542389591118084
147530,104130,0.4148496036816551
147530,192200,0.3252810938038085
147530,145100,0.4100981639287623
147530,102100,0.23291010692437675
147530,182000,0.4100981639287623
147530,239350,0.3260637933173657
147530,143100,0.4696648339666994
147530,304900,0.35853262776534206
147530,231200,0.1822891215910049
147530,608033,0.4451843747402792
147530,114480,0.4522368671039774
147530,145200,0.4136762579305023
147530,208700,0.5789423411222802
147530,114500,0.2874736640979071
147530,276300,0.3676962756182072
147530,247640,0.2770673311751821
147530,165720,0.42343788854857584
147530,608088,0.5550652898816151
147530,190300,0.44303236047110295
147530,190310,0.4877805070286461
147530,151400,0.2849111239659055
147530,608105,0.3566608119667354
147530,104300,0.4843326423369521
147530,208750,0.4165610723426211
147530,241519,0.3787390064431637
147530,114550,0.35949292756547874
147530,266120,0.2776402455863796
147530,237450,0.2424446395246481
147530,114580,0.2470333455047229
147530,102300,0.6133614940413449
147530,255900,0.4593127335718328
147530,106400,0.3312547838381743
147530,264120,0.3961547055069985
147530,268220,0.33879396340093393
147530,237500,0.24714756757650866
147530,167870,0.5605474976372785
147530,190400,0.6733173964495486
147530,155600,0.2485899363580768
147530,155601,0.4113518210983045
147530,602068,0.3250928782445353
147530,608217,0.4781699843457898
147530,602080,0.464122896392807
147530,227300,0.2471319052924195
147530,137215,0.2697565769861016
147540,145500,0.2955073364085345
147540,215140,0.3751793769420438
147540,102500,0.4442576028309699
147540,143465,0.4616084610940754
147540,161900,0.3542594694151481
147540,217200,0.3371128582685118
147540,223350,0.3116076682676244
147540,133239,0.7674362771682521
147540,604278,0.2968467469131593
147540,131200,0.392890922983137
147540,143500,0.5560903832183989
147540,168100,0.3592809800740402
147540,145590,0.4028431457940084
147540,137400,0.4609821134429867
147540,145600,0.3439485731697585
147540,600263,0.059100416258391686
147540,131300,0.4489495659575144
147540,254200,0.25499658682261195
147540,157950,0.4261625582991205
147540,604416,0.6570139887696489
147540,153880,0.3735792285898616
147540,600351,0.3504789000440254
147540,258360,0.4962734333398306
147540,115000,0.4397257855746507
147540,608583,0.4385282039375013
147540,233810,0.4454270759173572
147540,156000,0.4008376992605904
147540,266600,0.3000525743982584
147540,137580,0.3577011914939524
147540,608622,0.5394240007900435
147540,131440,0.4225965957263009
147540,121201,0.4636897520975967
147540,256370,0.3997194865962124
147540,121200,0.4230920924971785
147540,127350,0.3635800462016636
147540,184700,0.516472187854076
147540,125310,0.5846364113330342
147540,248190,0.27975069506553074
147540,135550,0.4614696670676881
147540,260480,0.484206580156318
147540,164230,0.383502934140388
147540,125320,0.4243198208495707
147540,602522,0.2811111891140408
147540,166300,0.3310516570778001
147540,252320,0.4677906974563799
147540,178600,0.5013869979863096
147540,215470,0.27624290218072706
147540,600496,0.3994939455602732
147540,254400,0.442559077960678
147540,225740,0.30645626621262834
147540,260570,0.3442013651418829
147540,225755,0.2914888125907317
147540,231900,0.3513250932412405
147540,236000,0.3493642013149274
147540,133600,0.5415803524903968
147540,606703,0.338716818851073
147540,254450,0.5939997670338151
147540,115195,0.5404330819701515
147540,143880,0.35906498238161755
147540,137750,0.4241529123952452
147540,246300,0.5986093950846287
147540,156190,0.426527023963816
147540,148000,0.6187042287498961
147540,137760,0.4616548342297253
147540,254500,0.3821155949361032
147540,109100,0.5430608124359608
147540,160300,0.3647880442347553
147540,182830,0.38521091662839896
147540,600631,0.5394240007900435
147540,275000,0.4387608655442821
147540,133690,0.6109109297262791
147540,600634,0.060609136192319425
147540,137800,0.4618118746378129
147540,158280,0.1266271126961414
147540,606798,0.3132266215854967
147540,115300,0.8438306887075161
147540,270960,0.4855724663654669
147540,606842,0.2395616475612184
147540,246400,0.46815508280473406
147540,148100,0.7759566857817737
147540,144010,0.562878961457081
147540,109200,0.6044507272663804
147540,168600,0.22826740093949574
147540,604827,0.3854743900045756
147540,125600,1.0
147540,176800,0.5388881532388212
147540,154276,0.3630587118816424
147540,176807,0.5657522148707751
147540,256700,0.4960374136708109
147540,103100,0.4622085277462842
147540,146110,0.5224341629088048
147540,246470,0.34500116338527936
147540,119500,0.4882908624095498
147540,226000,0.36194638996804107
147540,174800,0.3383986868795929
147540,600803,0.5417030855936859
147540,600807,0.5646897413614184
147540,600808,0.5677632753875734
147540,144110,0.7665657037011335
147540,125700,0.3673583355445788
147540,127750,0.3729494278210495
147540,181000,0.22948313943037504
147540,240400,0.4658836719047543
147540,109350,0.4217611697694582
147540,254770,0.4269971617687655
147540,166710,0.5406753278541834
147540,107320,0.3390119147613277
147540,146255,0.3401918083545196
147540,254800,0.3152143278394057
147540,605021,0.3068811948644914
147540,226150,0.3313675941404425
147540,277350,0.4968606845256349
147540,166760,0.32281941384523666
147540,260970,0.3198335289527622
147540,605055,0.3850681733259992
147540,205700,0.3987337486281447
147540,273300,0.3058174670405382
147540,170900,0.4614696670676881
147540,125850,0.6573970428092679
147540,125851,0.5398276747154543
147540,125852,0.4632021984728952
147540,125853,0.3922709417198919
147540,191390,0.2821324574691244
147540,250790,0.44589182933434696
147540,601004,0.5388881532388212
147540,203700,0.2697910952185545
147540,115645,0.460624251748986
147540,277440,0.5103026876517549
147540,113610,0.3650194463747411
147540,601042,0.3397898770577222
147540,277460,0.4687239128698484
147540,220120,0.27882704428047284
147540,109543,0.5394240007900435
147540,259050,0.4424498951496683
147540,308205,0.41138629544511385
147540,160750,0.4620898776385592
147540,607225,0.2840274753605033
147540,132090,0.4698029617410415
147540,175100,0.5009769652966041
147540,132100,0.5021579022946606
147540,136200,0.6573970428092679
147540,211980,0.5940762910952686
147540,140300,0.4634066545402649
147540,603165,0.5832752178001054
147540,107550,0.5331510070680917
147540,230450,0.33347947356138685
147540,146500,0.4702389856145165
147540,150600,0.4621872359816251
147540,212050,0.5420613472100738
147540,218200,0.3350407393343073
147540,300125,0.2653234920449775
147540,128101,0.35232798501090345
147540,152700,0.4888971222521558
147540,308350,0.233217707962286
147540,210050,0.29707060603473845
147540,107650,0.3829879578966112
147540,263300,0.3699899590796118
147540,212112,0.3828675664959776
147540,173200,0.6670201116849352
147540,189600,0.4624426791368354
147540,212130,0.382678710661911
147540,150699,0.5653949831699601
147540,212140,0.2731464011117835
147540,310468,0.2364131138196945
147540,300232,0.3352947263286574
147540,132300,0.4292828245858424
147540,238800,0.4658836719047543
147540,181460,0.5557543752445846
147540,208085,0.42436286755999
147540,607459,0.2682433472832469
147540,109800,0.5394240007900435
147540,126200,0.25314019915290376
147540,181500,0.4013506129174456
147540,144650,0.3834716527604767
147540,607499,0.3725155929816932
147540,607498,0.3748461788545893
147540,607501,0.3753873940756294
147540,249100,0.2815061912903992
147540,607508,0.3748461788545893
147540,601367,0.06747029586612349
147540,607516,0.3594522963928424
147540,134430,0.4221268349879843
147540,165150,0.4238867773691871
147540,171300,0.4817112762468094
147540,140600,0.4624196812432223
147540,191800,0.5591926873455552
147540,144700,0.3650507308463208
147540,607554,0.4385282039375013
147540,165199,0.3840386343596206
147540,540000,0.20811601380321545
147540,134500,0.4656813771837423
147540,103780,0.10861906796972576
147540,208230,0.28256840001539196
147540,189800,0.35160377500180146
147540,134510,0.4614696670676881
147540,134520,0.5828731783398293
147540,308600,0.5387474700153949
147540,206200,0.3254292209072581
147540,212350,0.27540612009738485
147540,273800,0.4592367272333002
147540,261515,0.2652540564607244
147540,607628,0.4241264097627431
147540,607631,0.4004966041506224
147540,179600,0.4885507444086876
147540,175505,0.461826898768503
147540,230800,0.4419735774239476
147540,175510,0.4623179693727029
147540,167320,0.3232198098208877
147540,247200,0.44558341632095894
147540,146850,0.5557543752445846
147540,208300,0.3825892793883428
147540,259500,0.3646229394386176
147540,601518,0.4732201259755602
147540,607681,0.4053100966926961
147540,607682,0.4188778006182444
147540,607685,0.4299453385573617
147540,300491,0.2936775724811726
147540,241100,0.3194472156245456
147540,300494,0.3280828282049037
147540,267730,0.44836232597235054
147540,155100,0.4965824853267676
147540,267740,0.38782888410367294
147540,200170,0.5212083737467023
147540,192000,0.5388881532388212
147540,243200,0.3513250932412405
147540,601608,0.3504045894562037
147540,110100,0.5048096311890936
147540,194070,0.5804246172987397
147540,601626,0.5660213308210489
147540,187950,0.5343132567918205
147540,138800,0.4609821134429867
147540,140850,0.3783815248605875
147540,601665,0.484416796065453
147540,259660,0.3112261313957969
147540,312910,0.2640896435825638
147540,601682,0.5388881532388212
147540,179800,0.3540611837110844
147540,134750,0.4234855802238188
147540,607850,0.3996550887780952
147540,157300,0.3748461788545893
147540,179830,0.4012506686652308
147540,263800,0.2686525572136693
147540,188030,0.4264738294197555
147540,188050,0.3717916207244405
147540,304790,0.3842035813217893
147540,194200,0.3481105452571266
147540,208550,0.3501366656805925
147540,218800,0.5016243080117594
147540,231090,0.3880291120733167
147540,278200,0.5246084415830781
147540,104130,0.5584815983655246
147540,192200,0.4112472366547025
147540,145100,0.7665657037011335
147540,102100,0.5224052920003092
147540,182000,0.7665657037011335
147540,239350,0.2945887223152143
147540,143100,0.34275383116488645
147540,304900,0.2901174557739489
147540,231200,0.4379150757997559
147540,608033,0.3440895056472061
147540,114480,0.5801566935231286
147540,145200,0.8449734537300877
147540,208700,0.3157345620342893
147540,114500,0.4172256204676469
147540,276300,0.4760980470149971
147540,247640,0.3825892793883428
147540,165720,0.552096322920864
147540,608088,0.3582115267207113
147540,190300,0.3998941722838321
147540,190310,0.4024342347132472
147540,151400,0.37278739192882093
147540,608105,0.31022214548069554
147540,104300,0.4007173929265401
147540,208750,0.6301834017736194
147540,241519,0.3198430227620485
147540,114550,0.4883158577821175
147540,266120,0.3833138802268716
147540,237450,0.6326363763603899
147540,114580,0.5688354557779861
147540,102300,0.4188185314554853
147540,255900,0.43476800702004825
147540,106400,0.6489448767576458
147540,264120,0.3317276341317677
147540,268220,0.4433696703455077
147540,237500,0.558023316359678
147540,167870,0.5398276747154543
147540,190400,0.4821705074008137
147540,155600,0.6376135548570678
147540,155601,0.7936413113038809
147540,602068,0.4293952686216037
147540,608217,0.4643275224458782
147540,602080,0.3486009852534097
147540,227300,0.35315657289610525
147540,137215,0.3999674234043248
145500,215140,0.23405150542260994
145500,102500,0.26351298278229995
145500,143465,0.23415117541894284
145500,161900,0.4984977085569845
145500,217200,0.1854602934589828
145500,223350,0.2879558331594168
145500,133239,0.3198386274972985
145500,604278,0.15386495534597808
145500,131200,0.3222674737594692
145500,143500,0.1975000261371624
145500,168100,0.1633745400068066
145500,145590,0.19401188016824056
145500,137400,0.2337936025566605
145500,145600,0.4626734958200348
145500,600263,0.04400597868139629
145500,131300,0.14188000297727282
145500,254200,0.2055989705482663
145500,157950,0.20969346657063212
145500,604416,0.19209338250334096
145500,153880,0.17454396716886875
145500,600351,0.3499972951041861
145500,258360,0.2545769381613837
145500,115000,0.4265933052789709
145500,608583,0.5266069895509905
145500,233810,0.1504408853555231
145500,156000,0.19303123176154224
145500,266600,0.2509369508036612
145500,137580,0.16396835746597094
145500,608622,0.8140500182627184
145500,131440,0.20781149496739384
145500,121201,0.23529349854632434
145500,256370,0.1973004709351568
145500,121200,0.21694748344458392
145500,127350,0.16801770185099285
145500,184700,0.1791730573267754
145500,125310,0.2762324567313145
145500,248190,0.1407904360060596
145500,135550,0.2340684654804064
145500,260480,0.2593523807345496
145500,164230,0.1814271772942677
145500,125320,0.2087598970498199
145500,602522,0.14209277956027586
145500,166300,0.4636918383743338
145500,252320,0.4403184006310882
145500,178600,0.5916503689873511
145500,215470,0.13792044614787452
145500,600496,0.19233649691141946
145500,254400,0.18464213998713652
145500,225740,0.30420996984068993
145500,260570,0.1886881835122832
145500,225755,0.28059046238841634
145500,231900,0.19740166473846052
145500,236000,0.1963285344818974
145500,133600,0.287897684971454
145500,606703,0.3579865994432978
145500,254450,0.33044926504536754
145500,115195,0.4718820524602662
145500,143880,0.28132231874776475
145500,137750,0.35143464505293354
145500,246300,0.33913806057509793
145500,156190,0.20989208125791714
145500,148000,0.21042284355464494
145500,137760,0.23417134402246165
145500,254500,0.22071033010960672
145500,109100,0.2886744022308129
145500,160300,0.16879534900336365
145500,182830,0.18237417160664324
145500,600631,0.2867064714142362
145500,275000,0.3403990034036397
145500,133690,0.2078886538739353
145500,600634,0.044842937016075626
145500,137800,0.24340994274779415
145500,158280,0.07392534953165343
145500,606798,0.1902632748735273
145500,115300,0.2407526160503533
145500,270960,0.2570014770364837
145500,606842,0.31777782106807106
145500,246400,0.15073799057828952
145500,148100,0.2867064714142362
145500,144010,0.33673986517436155
145500,109200,0.208825106239216
145500,168600,0.11889785135014402
145500,604827,0.22371758999933627
145500,125600,0.2955073364085345
145500,176800,0.28639876618429183
145500,154276,0.17069841398193505
145500,176807,0.3196861914549791
145500,256700,0.47380526135799
145500,103100,0.2344741415239698
145500,146110,0.1844348109653382
145500,246470,0.1888065564107982
145500,119500,0.14547465772713378
145500,226000,0.44725375724104904
145500,174800,0.11624812749538957
145500,600803,0.18506416771247314
145500,600807,0.4334023076754601
145500,600808,0.3210118184459748
145500,144110,0.28639876618429183
145500,125700,0.16891156219332135
145500,127750,0.17422265616909938
145500,181000,0.11973571117437015
145500,240400,0.28172279851021265
145500,109350,0.20733716812787265
145500,254770,0.21685753388265444
145500,166710,0.28740667442930945
145500,107320,0.2724471276621674
145500,146255,0.1520279163604435
145500,254800,0.1678592309777936
145500,605021,0.16188350950322292
145500,226150,0.3925328259420331
145500,277350,0.18211943193213906
145500,166760,0.358445358001365
145500,260970,0.17255321070899585
145500,605055,0.18221556889944412
145500,205700,0.23009183401359004
145500,273300,0.1751215567381716
145500,170900,0.2340684654804064
145500,125850,0.23415117541894284
145500,125851,0.2869351254777153
145500,125852,0.23501863562257844
145500,125853,0.18714519324204587
145500,191390,0.4744741462045892
145500,250790,0.15839885726182956
145500,601004,0.7113811825506231
145500,203700,0.1326924862063243
145500,115645,0.15363628712839753
145500,277440,0.13400172529549953
145500,113610,0.16891292621165474
145500,601042,0.15152368918742826
145500,277460,0.15611868174331536
145500,220120,0.13955604224208595
145500,109543,0.2867064714142362
145500,259050,0.13917538237297167
145500,308205,0.11685543401452005
145500,160750,0.2344098573378501
145500,607225,0.14149628826718488
145500,132090,0.23841285370150864
145500,175100,0.1404376071029324
145500,132100,0.27311082985264
145500,136200,0.23415117541894284
145500,211980,0.3458949073452442
145500,140300,0.2351055564343783
145500,603165,0.2697455144244261
145500,107550,0.3434091858476937
145500,230450,0.17949367391543325
145500,146500,0.425724893851629
145500,150600,0.32821449637155325
145500,212050,0.17085180519085036
145500,218200,0.1839049692028361
145500,300125,0.14764247926536408
145500,128101,0.160369954233871
145500,152700,0.2642549292895862
145500,308350,0.12496789774665125
145500,210050,0.4627330746588244
145500,107650,0.18113573815138567
145500,263300,0.4054159411764717
145500,212112,0.31732342327757546
145500,173200,0.17357155741333002
145500,189600,0.23461797742899165
145500,212130,0.3712348414011166
145500,150699,0.3194810546350162
145500,212140,0.3434683662426864
145500,310468,0.12890553572128044
145500,300232,0.1158580820342586
145500,132300,0.21151011941739464
145500,238800,0.28172279851021265
145500,181460,0.2949528896543874
145500,208085,0.2622111202718003
145500,607459,0.2420178410458646
145500,109800,0.2867064714142362
145500,126200,0.21252427425157555
145500,181500,0.19869288566241114
145500,144650,0.1813906818220623
145500,607499,0.4034829647769941
145500,607498,0.17528589761490473
145500,607501,0.17557747404114646
248190,260480,0.3539081936683505
248190,164230,0.14103104807796746
248190,125320,0.17397870503390794
248190,602522,0.4377871494260941
248190,166300,0.42414583872397615
248190,252320,0.13063890827000385
248190,178600,0.1037738051874795
248190,215470,0.34191250389954075
248190,600496,0.2907925448675012
248190,254400,0.1422334892209317
248190,225740,0.2524567593623835
248190,260570,0.2993556025261924
248190,225755,0.24638559133806684
248190,231900,0.318635988993942
248190,236000,0.3435366285946703
248190,133600,0.3138655148941928
248190,606703,0.1300764873254658
248190,254450,0.2897464550736477
248190,115195,0.26826332757238514
248190,143880,0.5832284137706175
248190,137750,0.5138292443214718
248190,246300,0.4720622300118548
248190,156190,0.29453109845521475
248190,148000,0.2746722241912882
248190,137760,0.5317779814115212
248190,254500,0.33831509125088904
248190,109100,0.3961660990576633
248190,160300,0.23804973701368984
248190,182830,0.34045181406876285
248190,600631,0.4535378333976429
248190,275000,0.28418508682339433
248190,133690,0.21421067850139688
248190,600634,0.04861408270120538
248190,137800,0.2133404227148974
248190,158280,0.08544270641195291
248190,606798,0.2574215682165285
248190,115300,0.3072221494280869
248190,270960,0.4445907471151901
248190,606842,0.13160431310822876
248190,246400,0.2658471442888461
248190,148100,0.3976775962558675
248190,144010,0.4071845822523961
248190,109200,0.18806633415951587
248190,168600,0.19833014707999416
248190,604827,0.2423629920134273
248190,125600,0.27975069506553074
248190,176800,0.3075987494985657
248190,154276,0.29508130018033885
248190,176807,0.4294936066373513
248190,256700,0.3833651948744911
248190,103100,0.33904980727588363
248190,146110,0.32914126238529
248190,246470,0.381752772447868
248190,119500,0.3197713348242105
248190,226000,0.3285470935182826
248190,174800,0.20141580515282548
248190,600803,0.2736987872438535
248190,600807,0.3830010725129853
248190,600808,0.4584012066214498
248190,144110,0.2671342985896106
248190,125700,0.3800446805115634
248190,127750,0.1324113332105513
248190,181000,0.4939072929289463
248190,240400,0.5135935370416818
248190,109350,0.23146334386693065
248190,254770,0.20592079812849406
248190,166710,0.3118347872470709
248190,107320,0.385452851224706
248190,146255,0.5080750018053298
248190,254800,0.15298275075158455
248190,605021,0.14362402329027973
248190,226150,0.2657884000855326
248190,277350,0.4261923657461698
248190,166760,0.3480908514862603
248190,260970,0.16116156862324998
248190,605055,0.14210326994263067
248190,205700,0.4706862225670441
248190,273300,0.3702127467765288
248190,170900,0.2965747011686686
248190,125850,0.30090532559724104
248190,125851,0.39052747217041067
248190,125852,0.36359025924000105
248190,125853,0.2546521231722088
248190,191390,0.1810045805766222
248190,250790,0.3616919436126027
248190,601004,0.2671342985896106
248190,203700,0.3262579750550756
248190,115645,0.344751361448334
248190,277440,0.2980294653036098
248190,113610,0.2798102292237257
248190,601042,0.1891650427001532
248190,277460,0.3031439842863468
248190,220120,0.2952452855369213
248190,109543,0.3641661804317119
248190,259050,0.35479923090424115
248190,308205,0.37640817249715897
248190,160750,0.28011212691414605
248190,607225,0.34712999353820445
248190,132090,0.21010016399245154
248190,175100,0.260257075232514
248190,132100,0.24863155375332205
248190,136200,0.2043876306006213
248190,211980,0.37073297011358003
248190,140300,0.3583593486908116
248190,603165,0.4068147474792603
248190,107550,0.33422288367995723
248190,230450,0.2752503387448718
248190,146500,0.3577633763668485
248190,150600,0.2476623269522218
248190,212050,0.3123996502316429
248190,218200,0.439691396984044
248190,300125,0.22104883362242075
248190,128101,0.17301015888122284
248190,152700,0.3354971287068768
248190,308350,0.11365895544987645
248190,210050,0.14307017184599147
248190,107650,0.18196432903817567
248190,263300,0.16775052518649425
248190,212112,0.4040322493993659
248190,173200,0.1855777126245836
248190,189600,0.3164604299281195
248190,212130,0.24035954144875746
248190,150699,0.4258199125810843
248190,212140,0.18983346923951988
248190,310468,0.632158708311523
248190,300232,0.25150392578529635
248190,132300,0.1776771152463387
248190,238800,0.5135935370416818
248190,181460,0.4151648249517017
248190,208085,0.34961528892226656
248190,607459,0.2943443351427937
248190,109800,0.4206369982091401
248190,126200,0.3168286757954109
248190,181500,0.16078724215257134
248190,144650,0.3194126484845937
248190,607499,0.2141451201702798
248190,607498,0.24104500444665586
248190,607501,0.24142993251393774
248190,249100,0.4098967812462925
248190,607508,0.24104500444665586
248190,601367,0.05308956492578782
248190,607516,0.22075462832642484
248190,134430,0.17239369688469305
248190,165150,0.3880121392922966
248190,171300,0.4280761029207217
248190,140600,0.2606181499138406
248190,191800,0.5151432123534964
248190,144700,0.44299113212801
248190,607554,0.19289343127610994
248190,165199,0.3019764966250265
248190,540000,0.27247116712367203
248190,134500,0.20724930403226088
248190,103780,0.07379744056858475
248190,208230,0.2352879154225681
248190,189800,0.2855543977615381
248190,134510,0.2042832596481656
248190,134520,0.1721567660732355
248190,308600,0.25369362911217835
248190,206200,0.1712440887427213
248190,212350,0.4501613265647201
248190,273800,0.2598439605871453
248190,261515,0.4108948287879919
248190,607628,0.17384712664920302
248190,607631,0.15469866293281073
248190,179600,0.2658973154112693
248190,175505,0.20454642183329924
248190,230800,0.286355439409116
248190,175510,0.20489218872907375
248190,167320,0.18439912923111007
248190,247200,0.4042533578805355
248190,146850,0.4151648249517017
248190,208300,0.3983455946099223
248190,259500,0.4767659825728159
248190,601518,0.3370487221775521
248190,607681,0.16426712087878811
248190,607682,0.17613865534264234
248190,607685,0.17865832696734335
248190,300491,0.18298368714894686
248190,241100,0.3731160418331237
248190,300494,0.16694230558760667
248190,267730,0.3215437055987865
248190,155100,0.2569636398069371
248190,267740,0.4068208691150571
248190,200170,0.28414111962261035
248190,192000,0.416162386558759
248190,243200,0.3200029199833138
248190,601608,0.26102019667303344
248190,110100,0.4985520804036307
248190,194070,0.4823060382843184
248190,601626,0.3727005313410674
248190,187950,0.23622943411993674
248190,138800,0.20392769744296588
248190,140850,0.15300121603812156
248190,601665,0.3302339181863036
248190,259660,0.241162727089074
248190,312910,0.32152583208597063
248190,601682,0.4414253250899224
248190,179800,0.4307655182012136
248190,134750,0.2983077020608119
248190,607850,0.20402698711422454
248190,157300,0.24104500444665586
248190,179830,0.4478923552621987
248190,263800,0.4613475881020777
248190,188030,0.2348001528607709
248190,188050,0.13171541018387822
248190,304790,0.2436631691044063
248190,194200,0.11230131129161894
248190,208550,0.36302873600969815
248190,218800,0.2309362721072488
248190,231090,0.435849485453746
248190,278200,0.23228891354321826
248190,104130,0.2195763247345902
248190,192200,0.2516559737056233
248190,145100,0.3992275713794989
248190,102100,0.2880224367604044
248190,182000,0.2671342985896106
248190,239350,0.34736218110396955
248190,143100,0.2361862270134159
248190,304900,0.4239729131395724
248190,231200,0.2595319118354579
248190,608033,0.1901269726018212
248190,114480,0.3226759749043812
248190,145200,0.2703298710030045
248190,208700,0.1537451446474426
248190,114500,0.35793123709952296
248190,276300,0.1394490328556583
248190,247640,0.3065748235606769
248190,165720,0.3585155187611848
248190,608088,0.2985241814618771
248190,190300,0.15445559910430412
248190,190310,0.3449154884152064
248190,151400,0.3062682309854336
248190,608105,0.29747236334284044
248190,104300,0.16036651267386198
248190,208750,0.17198449166888558
248190,241519,0.4757965265776494
248190,114550,0.2841140681046053
248190,266120,0.4345379942101452
248190,237450,0.29686498101603764
248190,114580,0.3716089207590605
248190,102300,0.17593492884445786
248190,255900,0.1147379388994278
248190,106400,0.23203755252192845
248190,264120,0.2814676837494559
248190,268220,0.3179918555227061
248190,237500,0.2861243649064272
248190,167870,0.2678241983260937
248190,190400,0.2178862736159561
248190,155600,0.2887119219958404
248190,155601,0.26826332757238514
248190,602068,0.3636355308344119
248190,608217,0.2066948056152943
248190,602080,0.3116162895589648
248190,227300,0.20233342243274774
248190,137215,0.2614629956504069
135550,260480,0.31764832874264937
135550,164230,0.29202373334191994
135550,125320,0.33279968899304996
135550,602522,0.35767907483072503
135550,166300,0.3074935010180148
135550,252320,0.2207500726926195
135550,178600,0.2456433681224329
135550,215470,0.2007061131467417
135550,600496,0.308302312842412
135550,254400,0.180285529904518
135550,225740,0.2308417347454424
135550,260570,0.26505878544730466
135550,225755,0.27290706566655576
135550,231900,0.2765697971834335
135550,236000,0.3726031078185009
135550,133600,0.6060137440391571
135550,606703,0.3007367814731603
135550,254450,0.3939827474714159
135550,115195,0.4500364634970584
135550,143880,0.3420715425771104
135550,137750,0.3326697576721348
135550,246300,0.5051393505690411
135550,156190,0.3345301729274679
135550,148000,0.5501590393762912
135550,137760,0.3707751976832897
135550,254500,0.3882661183215621
135550,109100,0.4521249108650488
135550,160300,0.2731463915268701
135550,182830,0.29339977423257835
135550,600631,0.4492198311589991
135550,275000,0.2665350505146365
135550,133690,0.4329734843611655
135550,600634,0.2785955746937249
135550,137800,0.6070070555104806
135550,158280,0.09485144829459753
135550,606798,0.3459964913665665
135550,115300,0.3795149341979112
135550,270960,0.3905608523024788
135550,606842,0.2315088648740093
135550,246400,0.3382358640028846
135550,148100,0.4492198311589991
135550,144010,0.38236088692235937
135550,109200,0.3002472384879153
135550,168600,0.21921718206889834
135550,604827,0.31045791316619004
135550,125600,0.4614696670676881
135550,176800,0.4487828063275161
135550,154276,0.2712176360998416
135550,176807,0.4761610947402489
135550,256700,0.3698918412358836
135550,103100,0.3712191920140897
135550,146110,0.2906834313410694
135550,246470,0.4244753800334132
135550,119500,0.36296357080113
135550,226000,0.35253069478264204
135550,174800,0.4144395951373976
135550,600803,0.2915948790706124
135550,600807,0.4749703220028597
135550,600808,0.4781721552570474
135550,144110,0.4487828063275161
135550,125700,0.402615537873992
135550,127750,0.2812615434003461
135550,181000,0.2548952832038194
135550,240400,0.3848369241539842
135550,109350,0.4279034027406988
135550,254770,0.3357418572378497
135550,166710,0.4502312851237622
135550,107320,0.2965873775760874
135550,146255,0.4152195812651702
135550,254800,0.2392643960207265
135550,605021,0.23148974748572596
135550,226150,0.25667764394793346
135550,277350,0.3296488317348785
135550,166760,0.44981817022891785
135550,260970,0.2448196576798887
135550,605055,0.29324279794024904
135550,205700,0.3181916486214277
135550,273300,0.4023919591217654
135550,170900,0.3706258931985596
135550,125850,0.3707405775969825
135550,125851,0.4495475085361146
135550,125852,0.3720163774413185
135550,125853,0.301957469089196
135550,191390,0.22012493142138734
135550,250790,0.22574841973999898
135550,601004,0.4487828063275161
135550,203700,0.19406616814300004
135550,115645,0.4852024748196263
135550,277440,0.2872148363706913
135550,113610,0.2733249698327429
135550,601042,0.2473235028002593
135550,277460,0.2861081664598569
135550,220120,0.4117986355217703
135550,109543,0.5914230340952221
135550,259050,0.4765127653190347
135550,308205,0.3907186889305577
135550,160750,0.3711243582862536
135550,607225,0.2039981315275892
135550,132090,0.3771935479389346
135550,175100,0.5044072580472971
135550,132100,0.4122071331779473
135550,136200,0.3707405775969825
135550,211980,0.6020082612081944
135550,140300,0.37216749592861664
135550,603165,0.31071113753146395
135550,107550,0.38985486148281134
135550,230450,0.25306434233458
135550,146500,0.2576678743237352
135550,150600,0.3712683596881433
135550,212050,0.2420933162124339
135550,218200,0.3391166858526233
135550,300125,0.20308225866303384
135550,128101,0.3453509341574983
135550,152700,0.2463532960180231
135550,308350,0.22681177416257364
135550,210050,0.22148578354836876
135550,107650,0.3624476483612533
135550,263300,0.2783567130730235
135550,212112,0.3445219144873773
135550,173200,0.346544844891327
135550,189600,0.5108114279603166
135550,212130,0.3082173133273038
135550,150699,0.5869179210049629
135550,212140,0.1975627209082254
135550,310468,0.17763635635189895
135550,300232,0.3514834934404837
135550,132300,0.3369836454718475
135550,238800,0.3848369241539842
135550,181460,0.4607278414631311
135550,208085,0.3391769165295773
135550,607459,0.3516047898869411
135550,109800,0.5914230340952221
135550,126200,0.1891052689219388
135550,181500,0.3103391179613346
135550,144650,0.2919888468047077
135550,607499,0.31199629630434245
135550,607498,0.2827955981668999
135550,607501,0.2832273021724402
135550,249100,0.20598183668908576
135550,607508,0.2827955981668999
135550,601367,0.0562470260854515
